"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Alcaligenaceae_Achromobacter",1.94545563070379,4.23179859798729,3.39936339745328,1.24487973282222,0.213175961815924,0.639746596158757
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_Noviherbaspirillum",11.851173317107,-0.0472137303892409,3.2275333999218,-0.014628425035163,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Corynebacteriaceae_Corynebacterium",1.55939425833219,-4.41975920684097,3.41138939708769,-1.29558918445784,0.195117057276995,0.639746596158757
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Galbitalea",12.7156029833752,-0.126446898336753,2.90504121739312,-0.0435267140375454,0.96528166997868,0.994450533095528
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Parafrigoribacterium",10.9305592621058,1.10996892302722,3.22655950856892,0.344010057796679,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Micrococcaceae_Micrococcus",0,NA,NA,NA,NA,NA
"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Flavobacterium",0,NA,NA,NA,NA,NA
"Bacteria_Deinococcota_Deinococci_Deinococcales_Deinococcaceae_Deinococcus",0,NA,NA,NA,NA,NA
"Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Family XI_Peptoniphilus",0,NA,NA,NA,NA,NA
"Bacteria_Patescibacteria_Saccharimonadia_Saccharimonadales_WWH38_",2.44035075618546,-0.0228798144823555,3.28955985455685,-0.00695528140357786,0.994450533095528,0.994450533095528
"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_",1.17543480966813,3.51768834206995,3.4095579194239,1.03171391283017,0.302206157844791,0.715221240232672
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_D05-2_",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Ciceribacter",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus",6.85170920015144,-1.15082112954711,3.25104072412524,-0.353985454875151,0.723349783740562,0.958427506152451
"Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Arsenophonus",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Xenorhabdus",7.79697129166095,-21.2936103397238,3.38903874627695,-6.28308258886565,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Gryllotalpicola",30.7715911340514,-1.82263863619852,2.56970351055215,-0.709279739360627,0.478150898803475,0.859461109241689
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Humibacter",4.02155472491017,-0.480549224665427,3.2647987621337,-0.147191070469337,0.882981208564904,0.976590442099435
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Micrococcaceae_Kocuria",1.02817203952949,3.31793922952404,3.41342556947736,0.972026242257291,0.331037493511036,0.766160649649634
"Bacteria_Firmicutes_Bacilli_Bacillales_Sporolactobacillaceae_Pullulanibacillus",5.14086019764743,5.6365389524934,3.38942127485514,1.66297975241638,NA,NA
"Bacteria_Firmicutes_Bacilli_Paenibacillales_Paenibacillaceae_Cohnella",27.2248613127787,2.06647048652791,2.81245041103753,0.734758016858891,0.462486879845867,0.859461109241689
"Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia",2.80410556235314,4.7627915891802,3.39444856751497,1.40311202083318,NA,NA
"Bacteria_Gemmatimonadota_Gemmatimonadetes_Gemmatimonadales_Gemmatimonadaceae_Gemmatimonas",4.73294784893224,5.51825662347419,3.31123806839679,1.66652367165674,0.0956091574048099,0.639746596158757
"Bacteria_Patescibacteria_Berkelbacteria_",5.04739001223566,5.6100827221296,3.38953314879048,1.65511959195074,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas",6.20648260047305,0.254323844119422,3.25195588602897,0.0782064250047321,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Reyranellales_Reyranellaceae_Reyranella",3.08451611858846,4.90015223058885,3.39344424597143,1.44400552223781,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_",4.11268815811794,5.31482913910637,3.39093096093862,1.56736577663475,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Gallionellaceae_Candidatus Nitrotoga",3.271456489412,4.98495866172369,3.39287009711986,1.46924536425822,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosospira",6.26150954186344,5.92161041564856,3.18559897940063,1.85886875715998,0.0630457435532905,0.639746596158757
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_Herminiimonas",10.3751905807066,20.4487927600978,3.3863709087055,6.03855670609772,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_Oxalicibacterium",1.86940370823543,4.17860384560387,3.39996229739399,1.2290147596068,0.219066272227481,0.639746596158757
"Bacteria_Proteobacteria_Gammaproteobacteria_Salinisphaerales_Solimonadaceae_Alkanibacter",53.3857232143733,1.20520644422771,2.5785352681685,0.467399635407644,0.640213983401154,0.955749367665317
"Bacteria_Acidobacteriota_Acidobacteriae_Acidobacteriales_Acidobacteriaceae (Subgroup 1)_",3.44794210835986,5.06318504823561,3.39236950183177,1.49252168594891,NA,NA
"Bacteria_Acidobacteriota_Acidobacteriae_Bryobacterales_Bryobacteraceae_Bryobacter",3.5263044290044,5.09552533743981,3.39217032109238,1.50214312817845,NA,NA
"Bacteria_Acidobacteriota_Blastocatellia_Blastocatellales_Blastocatellaceae_Stenotrophobacter",6.4021538291765,-1.43667341856262,3.25454219436948,-0.441436408797567,NA,NA
"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_",1.72397105417993,4.06687946727388,3.40129393671782,1.19568597802469,0.231819125282578,0.639746596158757
"Bacteria_Dependentiae_Babeliae_Babeliales_Vermiphilaceae_",5.79881172769613,5.81167702684566,3.38873013886553,1.71500142787743,NA,NA
"Bacteria_Firmicutes_Bacilli_Paenibacillales_Paenibacillaceae_",6.50407261349701,5.97701851207095,3.38815018900217,1.76409491275568,NA,NA
"Bacteria_Myxococcota_Polyangia_Polyangiales_Sandaracinaceae_",2.50759426062535,4.60515332418704,3.39572484069864,1.35616209799837,NA,NA
"Bacteria_Patescibacteria_Parcubacteria_Candidatus Azambacteria_",1.17543480966813,3.51768834206995,3.4095579194239,1.03171391283017,0.302206157844791,0.715221240232672
"Bacteria_Patescibacteria_Parcubacteria_Candidatus Nomurabacteria_",1.4888840922463,3.8565188244677,3.40409697828587,1.13290509908142,0.257254108450363,0.652322917856279
"Bacteria_Planctomycetota_Planctomycetes_Planctomycetales_Rubinisphaeraceae_SH-PL14",11.7040730611255,-0.096897921764643,3.23419278680299,-0.0299604656098522,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Acetobacterales_Acetobacteraceae_Rhodovastum",1.17543480966813,3.51768834206995,3.4095579194239,1.03171391283017,0.302206157844791,0.715221240232672
"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter",0.861985527089965,3.07395277007847,3.41892795666847,0.899098433496635,0.368600232429826,0.769724014779931
"Bacteria_Proteobacteria_Alphaproteobacteria_Paracaedibacterales_Paracaedibacteraceae_",1.72397105417993,4.06687946727388,3.40129393671782,1.19568597802469,0.231819125282578,0.639746596158757
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Alcaligenaceae_Eoetvoesia",7.97767927535252,-1.11865891796933,2.95084459155591,-0.379097876306487,0.704615183271897,0.958427506152451
"Bacteria_Proteobacteria_Gammaproteobacteria_CHAB-XI-27_",2.89940586384806,4.81391374341647,3.39406361338266,1.41833338787034,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Diplorickettsiales_Diplorickettsiaceae_",4.78010155931708,5.53344283055685,3.38986902746123,1.63234708648936,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Legionellaceae_Legionella",5.72044940705158,5.79208002262168,3.38880337874358,1.70918149425628,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_",2.11578265740264,4.36097755083982,3.39799722933125,1.2833964410554,0.19935322011071,0.639746596158757
"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Chthoniobacterales_Chthoniobacteraceae_LD29",1.95905801611356,4.25042797864838,3.39915879273631,1.25043525113659,0.211140594138975,0.639746596158757
"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Luteolibacter",1.95905801611356,4.25042797864838,3.39915879273631,1.25043525113659,0.211140594138975,0.639746596158757
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Cryobacterium",1.55939425833219,-4.41975920684097,3.41138939708769,-1.29558918445784,0.195117057276995,0.639746596158757
"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Weeksellaceae_",7.46281537916119,-21.2266022135274,3.38929171761615,-6.26284308995896,NA,NA
"Bacteria_Chloroflexi_Ktedonobacteria_Ktedonobacterales_Ktedonobacteraceae_",8.57666842082704,-21.373684933341,3.38852526081442,-6.30766580981718,NA,NA
"Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus",1.67077956249877,-4.51855870596436,3.4095450204373,-1.32526735352649,0.185082492905778,0.639746596158757
"Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Family XI_Finegoldia",2.45047669166487,-5.06776307146192,3.40128972632551,-1.48995336452468,0.13623649854492,0.639746596158757
"Bacteria_Myxococcota_Polyangia_Haliangiales_Haliangiaceae_Haliangium",8.16692208958665,-6.79531487860761,3.08706127844377,-2.20122448687939,0.0277201356135161,0.562322751017042
"Bacteria_Myxococcota_Polyangia_Polyangiales_Phaselicystidaceae_Phaselicystis",3.67571503749731,-5.65028161126069,3.39535265282055,-1.6641221660928,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_KF-JG30-B3_",1.78216486666536,-4.6110203149051,3.40792855277873,-1.35302728431481,0.176046914054457,0.639746596158757
"Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Budviciaceae_Budvicia",7.01727416249485,-6.5807873274352,3.38966596060832,-1.94142650158194,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Chujaibacter",3.11878851666438,-5.41411804616032,3.39747701109306,-1.59357017824778,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Dermabacteraceae_Brachybacterium",11.2902381282636,-7.26236372547039,3.01194201062453,-2.41118975725716,0.0159005732249354,0.451576279588164
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Micrococcaceae_Paenarthrobacter",5.41014334523413,-6.20129217963911,3.39155615802325,-1.82845038993944,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Micrococcaceae_Rothia",7.79697129166095,-6.72901921619536,3.38905222679968,-1.98551652966105,NA,NA
"Bacteria_Firmicutes_Bacilli_Staphylococcales_Staphylococcaceae_Salinicoccus",2.54594980952194,-5.11206417855657,3.4007498799039,-1.50321674897803,0.132783159823098,0.639746596158757
"Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Family XI_Anaerococcus",6.36487452380486,-6.4359928271544,3.39032935212805,-1.89833852664333,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Kaistiaceae_Kaistia",5.25102148213901,-6.1581758278101,3.39180396986752,-1.81560487649604,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Pelomonas",7.63784942856583,-6.69924922263456,3.38917048978082,-1.97666338793945,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Brevibacteriaceae_Brevibacterium",5.11480066616871,-6.11682256953964,3.39204868314735,-1.80328265921705,0.0713438345706034,0.639746596158757
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Agrococcus",3.78874123419904,-5.68211213888233,3.39509188019284,-1.67362543913232,0.0942042356788526,0.639746596158757
"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Asinibacterium",4.16761535761895,-5.82022844212391,3.39402439647392,-1.71484578843057,0.086373504073606,0.639746596158757
"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Parasediminibacterium",5.68311185129856,-6.26932818344754,3.39117982723847,-1.84871593452265,NA,NA
"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Segetibacter",5.68311185129856,-6.26932818344754,3.39117982723847,-1.84871593452265,NA,NA
"Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Family XI_Ezakiella",4.7359265427488,-6.00538974726844,3.39274397151268,-1.77006865171465,0.0767157049804823,0.639746596158757
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Comamonas",13.0711572579867,-21.9939993999978,3.35298294576595,-6.55953214070807,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Promicromonosporaceae_Promicromonospora",0,NA,NA,NA,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Propionibacteriales_Propionibacteriaceae_",0,NA,NA,NA,NA,NA
"Bacteria_Armatimonadota_Fimbriimonadia_Fimbriimonadales_Fimbriimonadaceae_",0,NA,NA,NA,NA,NA
"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Lishizhenia",0,NA,NA,NA,NA,NA
"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Ellin6055",0,NA,NA,NA,NA,NA
"Bacteria_Acidobacteriota_Blastocatellia_Pyrinomonadales_Pyrinomonadaceae_RB41",0,NA,NA,NA,NA,NA
"Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Ilumatobacteraceae_",0,NA,NA,NA,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Schumannella",0,NA,NA,NA,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Propionibacteriales_Propionibacteriaceae_Friedmanniella",0,NA,NA,NA,NA,NA
"Bacteria_Firmicutes_Bacilli_Alicyclobacillales_Alicyclobacillaceae_Alicyclobacillus",0,NA,NA,NA,NA,NA
"Bacteria_Gemmatimonadota_Longimicrobia_Longimicrobiales_Longimicrobiaceae_",0,NA,NA,NA,NA,NA
"Bacteria_Myxococcota_Polyangia_Polyangiales_Polyangiaceae_Pajaroellobacter",0,NA,NA,NA,NA,NA
"Bacteria_Myxococcota_Polyangia_Polyangiales_Polyangiaceae_Sorangium",0,NA,NA,NA,NA,NA
"Bacteria_Planctomycetota_Phycisphaerae_Tepidisphaerales_WD2101 soil group_",0,NA,NA,NA,NA,NA
"Bacteria_Planctomycetota_Planctomycetes_Isosphaerales_Isosphaeraceae_Aquisphaera",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Defluviicoccales_Defluviicoccaceae_Defluviicoccus",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_alphaI cluster",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Labraceae_Labrys",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Ochrobactrum",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Pseudorhodoferax",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Simplicispira",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Klebsiella",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Salmonella",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Erwiniaceae_Pantoea",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_JG36-TzT-191_",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Salinisphaerales_Solimonadaceae_",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Salinisphaerales_Solimonadaceae_Nevskia",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Steroidobacterales_Steroidobacteraceae_Steroidobacter",0,NA,NA,NA,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Propionibacteriales_Nocardioidaceae_Kribbella",0,NA,NA,NA,NA,NA
"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Flavisolibacter",0,NA,NA,NA,NA,NA
"Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus",0,NA,NA,NA,NA,NA
"Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Peptoclostridium",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_Candidatus Profftella",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Buttiauxella",0,NA,NA,NA,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Frankiales_Nakamurellaceae_Nakamurella",0,NA,NA,NA,NA,NA
"Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Dermacoccaceae_Flexivirga",0,NA,NA,NA,NA,NA
"Bacteria_Actinobacteriota_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_Conexibacter",0,NA,NA,NA,NA,NA
"Bacteria_Chloroflexi_Ktedonobacteria_Ktedonobacterales_Ktedonobacteraceae_Ktedonobacter",0,NA,NA,NA,NA,NA
"Bacteria_Planctomycetota_Planctomycetes_Planctomycetales_Rubinisphaeraceae_",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Azospirillales_Inquilinaceae_Inquilinus",0,NA,NA,NA,NA,NA
"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Sediminibacterium",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Defluviicoccales_",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Bosea",0,NA,NA,NA,NA,NA
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Rhodopseudomonas",0,NA,NA,NA,NA,NA
"Bacteria_Actinobacteriota_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_Solirubrobacter",0,NA,NA,NA,NA,NA
"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Hymenobacteraceae_Hymenobacter",0,NA,NA,NA,NA,NA
"Bacteria_Firmicutes_Negativicutes_Veillonellales-Selenomonadales_Selenomonadaceae_Selenomonas",0,NA,NA,NA,NA,NA
